087875224PUR09119600008241bed5    00304950510                                       
087875225PUR09139600008513lamp2   00202341510                                       
087875226PUR09079600007715table4  00301450000                                       
087875227PUR09299600008065sofa6   00203255000                                       
087875228PUR09129600008678case3   00303845005                                       
087875229PUR09299600007922case4   00108245000                                       
087875230PUR09179600007635case4   00108245010                                       
087875231PUR09059600007754frame1  00101905505                                       
087875232PUR09279600008661sofa6   00103255005                                       
087875233PUR09019600007775case1   00301324505                                       
087875234PUR09169600008369vase3   00301245910                                       
087875235RET09309600008065           065100  087875227Damaged in shipment           
087875236PUR09239600008603sofa6   00203255000                                       
087875237PUR09089600008645lamp3   00300429505                                       
087875238PUR09049600007824frame2  00202248505                                       
087875239PUR09229600008328case4   00308245000                                       
087875240PUR09209600008560table1  00101499500                                       
087875241PUR09199600008346desk1   00101590510                                       
087875242RET09259600008328           247350  087875239Could not fit through door    
087875243PUR09189600008614sofa4   00104610010                                       
087875244PUR09089600008617bed4    00305179005                                       
087875245PUR09029600007906table5  00302455000                                       
087875246PUR09269600008359vase4   00300885210                                       
087875247PUR09159600007622dresser400308459005                                       
087875248PUR09099600008218chair3  00101450000                                       
087875249PUR09049600007766table2  00102459005                                       
087875250PUR09199600007696vase3   00301245910                                       
087875251PUR09089600007632chair1  00100459510                                       
087875252PUR09169600007641chair2  00300499010                                       
087875253PUR09089600008618lamp4   00100499510                                       
087875254PUR09249600007776bed4    00305179000                                       
087875255PUR09079600007924case3   00103845010                                       
087875256PUR09139600008443case1   00301324500                                       
087875257PUR09119600007922case2   00109321505                                       
087875258PUR09119600008048bed4    00105179010                                       
087875259PUR09139600007621case2   00109321505                                       
087875260PUR09249600008503chair1  00100459510                                       
087875261PUR09199600008696sofa2   00104950005                                       
087875262PUR09119600007975frame2  00202248500                                       
087875263RET09209600008696           047025  087875261Could not fit through door    
087875264PUR09089600008432chair2  00200499005                                       
087875265PUR09079600008292lamp4   00300499505                                       
087875266PUR09059600007770bed4    00205179010                                       
087875267PUR09219600008066table3  00104059505                                       
087875268PUR09189600008102vase2   00100991505                                       
087875269PUR09239600008282dresser400308459005                                       
087875270PUR09219600007617chair2  00200499005                                       
087875271PUR09159600008314dresser100103450010                                       
087875272PUR09179600008508case4   00308245000                                       
087875273RET09259600007617           009481  087875270Wrong style                   
087875274PUR09289600008300dresser300204152505                                       
087875275PUR09129600008500frame2  00302248510                                       
087875276PUR09239600008117frame1  00101905505                                       
087875277PUR09269600008245lamp3   00300429505                                       
087875278PUR09299600008154vase4   00300885200                                       
087875279PUR09059600007746desk2   00203455010                                       
087875280PUR09139600008164sofa6   00203255000                                       
087875281PUR09219600008717table5  00102455005                                       
087875282PUR09269600007787frame2  00302248510                                       
087875283PUR09309600007654table2  00102459010                                       
087875284PUR09199600008152lamp3   00100429500                                       
087875285PUR09309600007971frame2  00102248510                                       
087875286RET09159600008164           065100  087875280Changed mind                  
087875287PUR09079600008502sofa6   00303255000                                       
087875288PUR09299600007660lamp1   00103241510                                       
087875289PUR09229600008436bed3    00108250000                                       
087875290PUR09109600007707vase3   00101245905                                       
087875291PUR09159600008556dresser300204152505                                       
087875292PUR09139600008237bed5    00104950500                                       
087875293PUR09069600008341dresser300204152505                                       
087875294PUR09249600007957case3   00303845000                                       
087875295PUR09109600007745case1   00301324505                                       
087875296PUR09179600008091case1   00101324510                                       
087875297PUR09209600008076dresser400208459010                                       
087875298PUR09289600008335sofa4   00104610000                                       
087875299PUR09039600008697table4  00301450005                                       
087875300PUR09099600007947sofa5   00105050010                                       
087875301PUR09219600008206table5  00302455005                                       
087875302PUR09159600008305case2   00209321500                                       
087875303PUR09269600007697desk2   00303455010                                       
087875304PUR09179600007949desk1   00301590505                                       
087875305PUR09149600007814lamp2   00202341500                                       
087875306PUR09249600008559table3  00104059505                                       
087875307RET09079600008341           078897  087875293Could not fit through door    
087875308PUR09189600007809frame1  00101905505                                       
087875309PUR09079600008295case3   00103845010                                       
087875310PUR09139600008223bed3    00208250005                                       
087875311PUR09299600008484lamp4   00300499500                                       
087875312PUR09029600008382case2   00209321510                                       
087875313PUR09229600008515dresser200204359505                                       
087875314PUR09179600007846dresser100303450005                                       
087875315PUR09039600007874bed6    00210550000                                       
087875316PUR09199600007955sofa6   00103255005                                       
087875317PUR09299600008465sofa4   00304610010                                       
087875318PUR09089600007604desk2   00203455005                                       
087875319PUR09179600008185table2  00302459010                                       
087875320PUR09219600007658sofa2   00104950010                                       
087875321PUR09139600008291lamp3   00300429500                                       
087875322PUR09079600008702vase4   00200885200                                       
087875323PUR09249600007768chair2  00300499000                                       
087875324PUR09249600007679dresser100203450005                                       
087875325PUR09299600008727sofa4   00104610005                                       
087875326PUR09109600008694case1   00101324505                                       
087875327PUR09149600008421frame1  00101905500                                       
087875328PUR09309600007766bed4    00205179000                                       
087875329RET09089600008702           017704  087875322Changed mind                  
087875330PUR09239600008360bed2    00205959010                                       
087875331PUR09069600008578vase2   00300991500                                       
087875332PUR09109600007611dresser400308459005                                       
087875333PUR09219600008153chair2  00300499005                                       
087875334PUR09169600008597frame2  00302248510                                       
087875335PUR09069600008590sofa5   00305050005                                       
087875336PUR09239600008617bed3    00208250010                                       
087875337PUR09069600008555table4  00201450005                                       
087875338PUR09279600008571dresser300304152500                                       
087875339PUR09309600008222case4   00308245010                                       
087875340PUR09019600008165frame2  00202248510                                       
087875341PUR09279600008625table5  00102455010                                       
087875342PUR09089600008205lamp4   00200499505                                       
087875343PUR09209600007882lamp4   00100499505                                       
087875344PUR09079600008447sofa4   00204610000                                       
087875345PUR09239600007619lamp3   00100429500                                       
087875346PUR09169600008422case4   00108245010                                       
087875347RET09309600008625           022095  087875341Wrong style                   
087875348PUR09279600007987case2   00109321500                                       
087875349PUR09119600008718sofa5   00105050005                                       
087875350PUR09299600007613table3  00304059500                                       
087875351PUR09039600007720bed2    00305959005                                       
087875352PUR09039600008174vase2   00200991510                                       
087875353PUR09279600008188table2  00102459000                                       
087875354PUR09109600007747frame2  00102248510                                       
087875355PUR09259600008424desk1   00201590500                                       
087875356PUR09129600008267sofa6   00303255005                                       
087875357RET09119600008718           047975  087875349Wrong style                   
087875358PUR09229600008051sofa1   00103450005                                       
087875359PUR09159600008424dresser100103450000                                       
087875360PUR09269600008203dresser400108459010                                       
087875361PUR09019600008206bed2    00105959005                                       
087875362PUR09239600008415table3  00304059505                                       
087875363PUR09099600007910frame1  00301905500                                       
087875364PUR09269600008350case3   00103845010                                       
087875365PUR09209600008237frame1  00301905510                                       
087875366PUR09259600008093lamp2   00102341505                                       
087875367PUR09229600008447lamp2   00102341500                                       
087875368PUR09249600008407lamp4   00200499500                                       
087875369PUR09279600008523vase1   00100739505                                       
087875370PUR09109600008513frame2  00102248510                                       
087875371PUR09179600007836table5  00202455010                                       
087875372PUR09169600008267table4  00101450000                                       
087875373PUR09159600008385table4  00201450005                                       
087875374PUR09169600007851frame1  00201905505                                       
087875375PUR09109600007892bed5    00204950505                                       
087875376PUR09129600008213bed3    00208250010                                       
087875377PUR09069600008176sofa2   00104950010                                       
087875378PUR09169600008524dresser300204152510                                       
087875379PUR09159600008048dresser300204152500                                       
087875380PUR09059600008037sofa4   00104610000                                       
087875381PUR09269600008131case1   00101324500                                       
087875382PUR09259600008084dresser300104152505                                       
087875383PUR09259600008170desk1   00301590500                                       
087875384PUR09229600008709case3   00203845010                                       
087875385PUR09059600008718chair2  00300499000                                       
087875386PUR09219600008448bed6    00310550000                                       
087875387PUR09199600008330table1  00301499500                                       
087875388PUR09239600007932case2   00209321510                                       
087875389PUR09129600008388lamp1   00103241500                                       
087875390PUR09199600008060case3   00103845010                                       
087875391PUR09279600008151dresser100103450000                                       
087875392PUR09159600007919dresser100103450000                                       
087875393PUR09179600008288table3  00304059500                                       
087875394PUR09159600008452sofa5   00205050000                                       
087875395PUR09119600008464bed3    00208250005                                       
087875396PUR09069600008044vase4   00200885210                                       
087875397PUR09239600007998bed1    00104159010                                       
087875398PUR09279600008618case2   00109321500                                       
087875399PUR09099600007890desk1   00301590500                                       
087875400PUR09239600008605case1   00101324505                                       
087875401PUR09059600008083chair2  00100499010                                       
087875402PUR09019600007848sofa6   00303255000                                       
087875403PUR09259600007945case2   00309321510                                       
087875404PUR09249600008700frame1  00201905500                                       
087875405PUR09159600008562sofa1   00103450000                                       
087875406PUR09139600008352table2  00102459000                                       
087875407PUR09259600007975desk2   00103455005                                       
087875408PUR09169600008255bed5    00304950510                                       
087875409PUR09069600008676vase1   00200739505                                       
087875410RET09309600008170           047715  087875383Decor clash                   
087875411PUR09049600008088table3  00304059505                                       
087875412PUR09129600008726case4   00208245010                                       
087875413PUR09149600008097sofa2   00304950010                                       
087875414RET09169600008726           148410  087875412Could not fit through door    
087875415PUR09289600008579lamp1   00103241510                                       
087875416PUR09279600008640lamp1   00303241505                                       
087875417PUR09309600007658bed1    00204159000                                       
087875418PUR09099600008520desk1   00301590505                                       
087875419PUR09289600007891sofa3   00105150000                                       
087875420PUR09159600008497table5  00102455010                                       
087875421PUR09149600007899case1   00201324510                                       
087875422PUR09139600007625vase2   00300991510                                       
087875423PUR09019600008378case1   00101324510                                       
087875424PUR09079600007688sofa6   00103255000                                       
087875425PUR09139600008033vase4   00100885210                                       
087875426PUR09099600008587case1   00301324505                                       
087875427PUR09049600008117table2  00302459005                                       
087875428PUR09109600008259table4  00101450010                                       
087875429PUR09169600008512bed6    00210550000                                       
087875430PUR09099600008078frame1  00101905510                                       
087875431PUR09209600007748sofa3   00105150000                                       
087875432PUR09219600008129chair2  00300499010                                       
087875433PUR09239600008579desk1   00101590505                                       
087875434RET09249600008579           015109  087875433Could not fit through door    
087875435PUR09079600008457sofa5   00305050000                                       
087875436PUR09049600007853case3   00103845005                                       
087875437PUR09179600008126table1  00301499500                                       
087875438PUR09299600008078table2  00102459005                                       
087875439PUR09209600008660vase3   00301245905                                       
087875440PUR09169600008492sofa1   00103450005                                       
087875441PUR09019600008203sofa2   00304950000                                       
087875442PUR09039600007677sofa4   00304610010                                       
087875443PUR09249600008076table1  00301499510                                       
087875444RET09309600008076           040486  087875443Changed mind                  
087875445PUR09279600008705lamp1   00203241505                                       
087875446PUR09179600008154bed1    00204159010                                       
087875447PUR09109600008433table2  00202459000                                       
087875448PUR09239600008610vase2   00200991500                                       
087875449PUR09179600008373dresser300104152500                                       
087875450PUR09179600008463bed1    00304159005                                       
087875451PUR09169600008421sofa5   00305050010                                       
087875452PUR09209600008402sofa2   00104950005                                       
087875453PUR09059600008444bed4    00105179000                                       
087875454PUR09039600007655sofa2   00104950005                                       
087875455PUR09059600008260dresser200304359510                                       
087875456PUR09099600008193frame2  00302248505                                       
087875457PUR09029600008251lamp4   00300499500                                       
087875458PUR09219600008508case3   00203845000                                       
087875459PUR09279600007722bed1    00204159010                                       
087875460PUR09299600008493vase4   00300885200                                       
087875461PUR09309600007743lamp3   00200429505                                       
087875462PUR09299600007606sofa4   00104610005                                       
087875463PUR09219600007828chair1  00200459505                                       
087875464PUR09259600008101vase1   00100739505                                       
087875465RET09109600008193           064082  087875456Could not fit through door    
087875466PUR09299600008461chair1  00100459505                                       
087875467PUR09269600007612lamp4   00300499505                                       
087875468PUR09269600008507lamp3   00100429505                                       
087875469PUR09249600008448case3   00203845010                                       
087875470PUR09129600007905dresser400108459000                                       
087875471PUR09089600008054case3   00203845005                                       
087875472PUR09119600007996sofa2   00304950005                                       
087875473PUR09129600008587dresser100303450000                                       
087875474PUR09229600008291bed6    00210550010                                       
087875475PUR09209600008361bed6    00110550005                                       
087875476PUR09079600008160table3  00204059500                                       
087875477PUR09209600008401table1  00201499505                                       
087875478PUR09279600008566sofa2   00104950000                                       
087875479PUR09259600008149frame2  00202248505                                       
087875480PUR09219600008472table4  00301450005                                       
087875481PUR09079600007632frame2  00202248505                                       
087875482PUR09079600008560bed2    00105959000                                       
087875483PUR09289600007636lamp4   00100499500                                       
087875484PUR09089600008343table4  00201450005                                       
087875485PUR09259600008449vase1   00300739505                                       
087875486PUR09209600008373table2  00202459010                                       
087875487PUR09189600008082dresser100303450000                                       
087875488PUR09069600007684case4   00308245005                                       
087875489PUR09139600008117bed5    00104950505                                       
087875490PUR09239600008062lamp1   00103241500                                       
087875491PUR09129600008362bed6    00210550010                                       
087875492PUR09069600008673sofa5   00305050010                                       
087875493PUR09239600008575sofa6   00203255005                                       
087875494PUR09249600008458sofa4   00204610000                                       
087875495PUR09029600007758sofa3   00205150000                                       
087875496PUR09269600007631lamp2   00102341500                                       
087875497PUR09189600007968sofa4   00304610000                                       
087875498PUR09139600008728lamp4   00100499505                                       
087875499PUR09129600007800vase1   00200739505                                       
087875500PUR09109600007602chair3  00101450005                                       
087875501PUR09169600008672frame2  00302248510                                       
087875502PUR09309600008261dresser300204152500                                       
087875503RET09139600008728           004745  087875498Decor clash                   
087875504PUR09169600008621desk1   00101590505                                       
087875505PUR09199600008316chair2  00300499005                                       
087875506PUR09129600008493chair3  00301450010                                       
087875507PUR09219600008111table1  00201499510                                       
087875508PUR09249600007690desk2   00103455010                                       
087875509PUR09049600008582lamp1   00203241505                                       
087875510PUR09229600007861sofa1   00103450005                                       
087875511PUR09209600008102sofa1   00303450005                                       
087875512PUR09079600008188desk1   00201590505                                       
087875513PUR09179600008689dresser400208459010                                       
087875514PUR09109600007895dresser400208459010                                       
087875515PUR09099600007795bed1    00304159005                                       
087875516PUR09269600008321chair3  00201450010                                       
087875517PUR09219600008049sofa6   00203255005                                       
087875518PUR09249600007887vase3   00101245910                                       
087875519PUR09229600008442bed4    00305179005                                       
087875520PUR09299600007950table1  00201499510                                       
087875521PUR09139600008020table1  00101499505                                       
087875522PUR09119600008424chair2  00200499000                                       
087875523PUR09039600008067chair2  00300499010                                       
087875524PUR09179600008055bed6    00310550000                                       
087875525PUR09109600007866case4   00108245010                                       
087875526PUR09299600008141case2   00109321500                                       
087875527PUR09019600008086bed2    00305959005                                       
087875528PUR09229600008234sofa2   00204950010                                       
087875529PUR09049600007861sofa2   00204950010                                       
087875530PUR09239600007937vase2   00300991500                                       
087875531PUR09199600008458chair2  00300499000                                       
087875532PUR09109600008376lamp2   00202341505                                       
087875533PUR09089600008134lamp1   00203241510                                       
087875534PUR09189600007836lamp1   00303241510                                       
087875535PUR09039600007843lamp1   00203241510                                       
087875536PUR09269600008486lamp2   00302341505                                       
087875537PUR09049600008085vase2   00300991510                                       
087875538PUR09189600008629lamp1   00203241505                                       
087875539PUR09039600007962sofa4   00204610010                                       
087875540PUR09069600007779lamp2   00302341505                                       
087875541PUR09259600008164vase2   00100991510                                       
087875542PUR09239600008069lamp4   00300499505                                       
087875543PUR09059600007832sofa2   00304950010                                       
087875544PUR09159600008370case4   00308245010                                       
087875545PUR09119600008078bed3    00208250010                                       
087875546RET09309600008164           008923  087875541Wrong color                   
087875547PUR09149600008120sofa4   00304610010                                       
087875548PUR09039600007648chair2  00200499000                                       
087875549PUR09109600008565case4   00108245010                                       
087875550PUR09239600007635sofa5   00205050005                                       
087875551PUR09249600008248bed2    00305959000                                       
087875552PUR09019600007947table5  00102455005                                       
087875553PUR09309600008568dresser200204359505                                       
087875554PUR09019600008546dresser200204359500                                       
087875555PUR09229600007990dresser100103450005                                       
087875556PUR09189600007833frame2  00302248500                                       
087875557PUR09199600007714sofa6   00303255010                                       
087875558PUR09049600008278vase1   00300739500                                       
087875559PUR09129600007941bed5    00204950510                                       
087875560PUR09019600008059lamp1   00303241510                                       
087875561PUR09269600007731bed1    00304159010                                       
087875562PUR09219600008267bed1    00104159010                                       
087875563PUR09189600007634chair3  00301450005                                       
087875564PUR09189600008309sofa4   00204610010                                       
087875565PUR09019600008672desk2   00303455010                                       
087875566PUR09069600007870case4   00108245010                                       
087875567PUR09299600008701sofa6   00203255000                                       
087875568PUR09209600007756bed1    00304159000                                       
087875569PUR09259600008326chair2  00100499010                                       
087875570PUR09239600008621lamp4   00200499505                                       
087875571PUR09219600007918bed1    00204159000                                       
087875572PUR09189600008275case4   00108245005                                       
087875573PUR09049600007815chair2  00300499010                                       
087875574PUR09139600007965bed2    00205959010                                       
087875575PUR09039600008444bed6    00210550000                                       
087875576PUR09279600008313chair2  00300499000                                       
087875577PUR09069600008257case4   00308245005                                       
087875578PUR09219600008511lamp3   00300429500                                       
087875579RET09309600008326           004491  087875569Changed mind                  
087875580PUR09039600007899bed3    00308250005                                       
087875581PUR09169600008329table1  00301499500                                       
087875582PUR09029600008032bed3    00308250010                                       
087875583PUR09149600008457sofa3   00105150005                                       
087875584PUR09099600008452vase3   00101245910                                       
087875585PUR09269600007980chair1  00300459505                                       
087875586PUR09249600008467lamp2   00302341500                                       
087875587PUR09059600007741table4  00301450000                                       
087875588PUR09139600007834bed1    00304159010                                       
087875589RET09179600007834           112293  087875588Changed mind                  
087875590PUR09139600008057desk1   00101590505                                       
087875591PUR09039600008291sofa2   00104950000                                       
087875592PUR09229600007775table3  00304059510                                       
087875593PUR09289600007645lamp3   00100429500                                       
087875594PUR09239600008054desk2   00303455010                                       
087875595PUR09279600007664dresser400308459010                                       
087875596PUR09089600007699dresser400208459010                                       
087875597PUR09139600007703sofa6   00203255010                                       
087875598PUR09209600008407vase4   00200885205                                       
087875599PUR09019600008420table4  00301450005                                       
087875600PUR09069600008643bed4    00305179000                                       
087875601PUR09229600008292desk1   00101590505                                       
087875602PUR09059600008442bed1    00104159000                                       
087875603PUR09279600008053chair3  00101450010                                       
087875604PUR09049600007867sofa4   00104610000                                       
087875605PUR09249600007743bed3    00108250005                                       
087875606PUR09059600008265sofa5   00205050000                                       
087875607PUR09279600007844table2  00102459005                                       
087875608RET09309600008053           013050  087875603Wrong style                   
087875609PUR09099600008092chair1  00200459505                                       
087875610PUR09239600008482sofa5   00305050010                                       
087875611PUR09089600007695desk1   00301590505                                       
087875612PUR09039600008420bed3    00208250005                                       
087875613PUR09059600008372chair3  00201450005                                       
087875614PUR09059600007992bed5    00304950500                                       
087875615PUR09169600007810case1   00201324505                                       
087875616PUR09279600008447lamp1   00103241500                                       
087875617PUR09279600008332chair1  00300459510                                       
087875618PUR09099600008521case4   00108245005                                       
087875619PUR09189600007655sofa1   00303450005                                       
087875620PUR09249600007914case2   00209321510                                       
087875621PUR09299600008635table3  00304059505                                       
087875622PUR09299600007978chair1  00300459505                                       
087875623PUR09079600007775vase2   00200991505                                       
087875624PUR09149600008371case4   00308245005                                       
087875625PUR09119600008172chair3  00101450010                                       
087875626PUR09089600007804desk2   00203455005                                       
087875627PUR09119600008291case1   00201324505                                       
087875628PUR09109600008048bed1    00204159005                                       
087875629PUR09169600008555bed5    00104950505                                       
087875630PUR09019600007711bed6    00210550000                                       
087875631PUR09269600007638table1  00301499500                                       
087875632PUR09059600007839vase4   00100885205                                       
087875633PUR09099600008684chair3  00301450000                                       
087875634PUR09199600007768lamp4   00300499505                                       
087875635PUR09189600008585bed1    00104159000                                       
087875636PUR09139600008599dresser200304359505                                       
087875637PUR09199600007698case4   00108245010                                       
087875638PUR09169600008352bed2    00305959005                                       
087875639PUR09219600008066sofa6   00303255010                                       
087875640PUR09269600008547table1  00301499505                                       
087875641PUR09069600008141table5  00102455010                                       
087875642PUR09239600008358lamp1   00103241510                                       
087875643PUR09169600008403sofa2   00304950000                                       
087875644PUR09049600008474frame2  00302248505                                       
087875645PUR09279600008265sofa4   00104610010                                       
087875646PUR09209600007685case3   00303845000                                       
087875647PUR09059600007859dresser300304152505                                       
087875648PUR09219600007860desk1   00301590510                                       
087875649PUR09189600008081dresser300104152505                                       
087875650PUR09019600008459vase4   00300885210                                       
087875651PUR09279600007834dresser400108459005                                       
087875652PUR09019600008043case2   00109321500                                       
